iso_code,d,total_vaccinations,people_vaccinated,people_fully_vaccinated
DEU,2021-09-09,103945553,55225384,51521222
DEU,2021-09-10,104172681,55314575,51652913
DEU,2021-09-11,104282529,55358220,51723870
DEU,2021-09-12,104347063,55382048,51765318
DEU,2021-09-13,104513601,55445518,51859138
DEU,2021-09-14,104750266,55538305,51982674
DEU,2021-09-15,105033522,55642546,52135083
DEU,2021-09-16,105309073,55748318,52277874
DEU,2021-09-17,105557040,55841897,52417353
DEU,2021-09-18,105668568,55883090,52489678
DEU,2021-09-19,105737751,55907741,52533567
DEU,2021-09-20,105895192,55960060,52623458
DEU,2021-09-21,106128152,56039287,52745710
DEU,2021-09-22,106401031,56128650,52888760
DEU,2021-09-23,106666727,56218646,53024759
DEU,2021-09-24,106903821,56298268,53158064
DEU,2021-09-25,107001111,56329695,53223048
DEU,2021-09-26,107054863,56346288,53258140
DEU,2021-09-27,107197993,56392509,53336141
GHA,2021-05-31,1228216,852047,376169
GHA,2021-06-20,1232876,852047,380829
GHA,2021-07-05,1261677,864918,396759
GHA,2021-07-12,1265306,864964,400342
GHA,2021-07-19,1271393,865422,405971
GHA,2021-09-20,1623582,865422,758160
GRC,2021-01-16,80391,80389,2
GRC,2021-01-18,85898,85475,423
GRC,2021-06-12,6770033,4187240,2743851
GRC,2021-01-19,94454,93382,1072
GRC,2021-01-20,109831,108167,1664
GRC,2021-01-21,125928,123667,2261
GRC,2021-01-22,143877,141298,2579
GRC,2021-01-23,160101,156966,3135
GRC,2021-01-25,179951,171890,8061
GRC,2021-01-26,197755,184610,13145
GRC,2021-01-27,216040,198161,17879
GRC,2021-01-28,234285,210488,23797
GRC,2021-01-29,253363,220621,32742
GRC,2021-01-30,271287,232399,38888
GRC,2021-02-01,293817,247251,46566
GRC,2021-02-02,315628,261543,54085
GRC,2021-02-03,338122,276103,62019
GRC,2021-02-04,359723,291259,68464
GRC,2021-02-05,380136,306441,73695
GRC,2021-02-06,397857,318097,79760
GRC,2021-02-08,417565,332812,84753
GRC,2021-02-09,437872,345290,92582
GRC,2021-02-10,459535,353412,106123
GRC,2021-02-11,482416,360800,121616
GRC,2021-02-12,506038,366749,139289
GRC,2021-02-13,526369,371462,154907
GRC,2021-02-15,554745,386049,168696
GRC,2021-02-16,575766,397840,177926
GRC,2021-02-17,603667,412970,190697
GRC,2021-02-18,634037,430124,203913
GRC,2021-02-19,664347,449073,215274
GRC,2021-02-20,693436,465842,227594
GRC,2021-02-21,697245,467656,229589
GRC,2021-02-22,730410,486820,243590
GRC,2021-02-23,762624,505148,257476
GRC,2021-02-24,794347,522510,271837
GRC,2021-02-25,826370,540039,286331
GRC,2021-02-26,857306,556380,300926
GRC,2021-02-27,885821,572174,313647
GRC,2021-03-01,921189,594053,327136
GRC,2021-03-02,957139,617737,339402
GRC,2021-03-03,991409,643218,348191
GRC,2021-03-04,1024711,669152,355559
GRC,2021-03-05,1059304,697877,361427
GRC,2021-03-06,1091749,725389,366360
GRC,2021-03-08,1126060,753637,372423
GRC,2021-03-09,1158386,780538,377848
GRC,2021-03-10,1190723,807282,383441
GRC,2021-03-11,1222393,831764,390629
GRC,2021-03-12,1254087,855154,398933
GRC,2021-03-13,1283472,877405,406067
GRC,2021-03-15,1285437,877647,407790
GRC,2021-03-16,1316554,895924,420630
GRC,2021-03-17,1345735,915646,430089
GRC,2021-03-18,1375828,935274,440554
GRC,2021-03-19,1407064,956750,450314
GRC,2021-03-20,1436491,977050,459441
GRC,2021-03-22,1469020,997964,471056
GRC,2021-03-23,1503487,1018675,484812
GRC,2021-03-24,1536957,1035548,501409
GRC,2021-03-25,1537104,1035664,501440
GRC,2021-03-26,1572726,1046297,526429
GRC,2021-03-27,1604238,1055750,548488
GRC,2021-03-29,1635676,1066880,568796
GRC,2021-03-30,1668956,1080665,588291
GRC,2021-03-31,1699807,1092640,607167
GRC,2021-04-01,1739051,1114370,624681
GRC,2021-04-02,1777502,1135593,641909
GRC,2021-04-03,1830362,1171428,658934
GRC,2021-04-05,1886370,1222690,663680
GRC,2021-04-06,1946339,1269946,676393
GRC,2021-04-07,2003644,1312904,690740
GRC,2021-04-08,2058750,1353965,704785
GRC,2021-04-09,2114222,1394022,720200
GRC,2021-04-10,2169353,1435513,733840
GRC,2021-04-12,2225878,1480489,745389
GRC,2021-04-13,2280934,1524912,756022
GRC,2021-04-14,2334557,1569569,764988
GRC,2021-04-15,2387148,1620077,767071
GRC,2021-04-16,2440210,1671334,768876
GRC,2021-04-17,2491857,1721660,770197
GRC,2021-04-19,2546154,1774130,772024
GRC,2021-04-20,2600998,1826628,774370
GRC,2021-04-21,2652448,1876019,776429
GRC,2021-04-22,2708780,1924640,784140
GRC,2021-04-23,2765367,1971371,793996
GRC,2021-04-24,2821625,2004522,817103
GRC,2021-04-26,2883199,2032100,851099
GRC,2021-04-27,2945058,2063834,881224
GRC,2021-04-28,3009488,2099353,910135
GRC,2021-04-29,3075698,2131900,943798
GRC,2021-04-30,3097693,2153570,944123
GRC,2021-05-01,3115339,2170858,944481
GRC,2021-05-03,3136791,2191460,945331
GRC,2021-05-04,3201212,2214660,986552
GRC,2021-05-05,3309765,2272655,1041838
GRC,2021-05-06,3424441,2333926,1100081
GRC,2021-08-06,10761438,5780422,5325349
GRC,2021-05-07,3535148,2391483,1158110
GRC,2021-05-08,3647616,2450316,1216683
GRC,2021-05-10,3760640,2507242,1277825
GRC,2021-05-11,3868356,2561871,1335798
GRC,2021-05-12,3973336,2615136,1392281
GRC,2021-05-13,4079168,2666908,1450838
GRC,2021-05-14,4185347,2718404,1510095
GRC,2021-05-15,4292541,2772428,1568229
GRC,2021-05-17,4405618,2836987,1624604
GRC,2021-05-18,4513979,2905229,1672775
GRC,2021-05-19,4615746,2974198,1709388
GRC,2021-05-20,4716739,3044725,1743394
GRC,2021-05-21,4814981,3121419,1768771
GRC,2021-05-22,4913334,3200890,1791271
GRC,2021-05-24,5012666,3281580,1813815
GRC,2021-05-25,5107830,3357696,1836773
GRC,2021-05-26,5206825,3416374,1880694
GRC,2021-05-27,5305355,3474679,1924490
GRC,2021-05-28,5402105,3532565,1967849
GRC,2021-05-29,5498042,3589548,2010989
GRC,2021-05-31,5597624,3648009,2058287
GRC,2021-06-01,5691818,3699010,2105971
GRC,2021-06-02,5791280,3752252,2155442
GRC,2021-06-03,5888281,3803210,2204220
GRC,2021-06-04,5986480,3854982,2253347
GRC,2021-06-05,6084963,3904284,2305626
GRC,2021-06-06,6156375,3972071,2309366
GRC,2021-06-07,6258951,4021068,2369187
GRC,2021-06-08,6361417,4062844,2435852
GRC,2021-06-09,6463465,4100056,2506621
GRC,2021-06-10,6564056,4130796,2582154
GRC,2021-06-11,6665626,4160324,2660260
GRC,2021-06-13,6835783,4247316,2749592
GRC,2021-06-14,6938959,4274475,2831081
GRC,2021-06-15,7041432,4302150,2911340
GRC,2021-06-16,7142822,4339032,2980883
GRC,2021-06-17,7244517,4381219,3045889
GRC,2021-06-18,7345346,4424168,3108991
GRC,2021-06-19,7446861,4468570,3171374
GRC,2021-06-20,7508584,4526282,3175443
GRC,2021-06-21,7510968,4528608,3175501
GRC,2021-06-22,7616421,4565962,3248653
GRC,2021-06-23,7722093,4604248,3321644
GRC,2021-06-24,7822697,4641889,3390060
GRC,2021-06-25,7925253,4678468,3461165
GRC,2021-06-26,8028343,4714326,3534001
GRC,2021-06-27,8098959,4728579,3590937
GRC,2021-06-28,8202338,4762226,3666080
GRC,2021-06-29,8299173,4800359,3730060
GRC,2021-06-30,8391535,4839234,3788906
GRC,2021-07-01,8475823,4884042,3831147
GRC,2021-07-02,8559280,4923673,3878045
GRC,2021-07-03,8641748,4970733,3917016
GRC,2021-07-04,8710475,4988163,3968350
GRC,2021-07-05,8802118,5034790,4017820
GRC,2021-07-06,8884422,5081770,4058143
GRC,2021-07-07,8966023,5120640,4105653
GRC,2021-07-08,9050766,5162930,4151907
GRC,2021-07-09,9138465,5204304,4201847
GRC,2021-07-10,9228699,5244189,4255688
GRC,2021-07-11,9233521,5246110,4258610
GRC,2021-07-12,9325449,5269237,4331934
GRC,2021-07-13,9409245,5302319,4388072
GRC,2021-07-14,9485402,5332580,4438726
GRC,2021-07-15,9560592,5364957,4486033
GRC,2021-07-16,9637701,5398353,4534255
GRC,2021-07-17,9717834,5430157,4586714
GRC,2021-07-18,9723233,5431670,4590758
GRC,2021-07-19,9807851,5466109,4644901
GRC,2021-07-20,9880514,5497328,4690118
GRC,2021-07-21,9950017,5525866,4734403
GRC,2021-07-22,10025958,5551526,4787767
GRC,2021-07-23,10093195,5578650,4830974
GRC,2021-07-24,10160738,5598682,4881022
GRC,2021-07-25,10162629,5599401,4882228
GRC,2021-07-26,10237691,5616551,4943131
GRC,2021-07-27,10304614,5635911,4993770
GRC,2021-07-28,10362660,5655786,5034742
GRC,2021-07-29,10417610,5672262,5075546
GRC,2021-07-30,10475917,5690314,5118376
GRC,2021-07-31,10536457,5705671,5165666
GRC,2021-08-01,10538744,5706416,5167260
GRC,2021-08-02,10588397,5726800,5198378
GRC,2021-08-03,10634825,5741571,5231845
GRC,2021-08-04,10676924,5755372,5262223
GRC,2021-08-05,10718787,5767713,5293507
GRC,2021-08-07,10806193,5791398,5360158
GRC,2021-08-08,10807733,5791894,5361270
GRC,2021-08-09,10843911,5799515,5391529
GRC,2021-08-10,10875211,5807068,5416918
GRC,2021-08-11,10906296,5815144,5441745
GRC,2021-08-12,10936531,5823197,5465647
GRC,2021-08-13,10965338,5831413,5487885
GRC,2021-08-14,10988409,5838557,5504723
GRC,2021-08-15,10988838,5838746,5505041
GRC,2021-08-16,11018447,5850750,5524389
GRC,2021-08-17,11047575,5861749,5544272
GRC,2021-08-18,11076656,5873009,5563987
GRC,2021-08-19,11101460,5883351,5579852
GRC,2021-08-20,11128403,5894724,5597167
GRC,2021-08-21,11153817,5904555,5614071
GRC,2021-08-22,11154395,5904799,5614458
GRC,2021-08-23,11186043,5917139,5635437
GRC,2021-08-24,11215341,5932269,5651654
GRC,2021-08-25,11247943,5951234,5668041
GRC,2021-08-26,11278583,5970391,5681994
GRC,2021-08-27,11311667,5991224,5697216
GRC,2021-08-28,11342438,6009602,5712066
GRC,2021-08-29,11343445,6010329,5712497
GRC,2021-08-30,11376741,6033144,5726036
GRC,2021-08-31,11408609,6056242,5738106
GRC,2021-09-01,11439413,6079798,5748030
GRC,2021-09-02,11466985,6100565,5757051
GRC,2021-09-03,11495740,6122095,5766616
GRC,2021-09-04,11522842,6141512,5776111
GRC,2021-09-05,11523504,6142025,5776336
GRC,2021-09-06,11552558,6161083,5788447
GRC,2021-09-07,11579860,6179949,5799038
GRC,2021-09-08,11608678,6200013,5809940
GRC,2021-09-09,11635474,6218640,5820279
GRC,2021-09-10,11665847,6239086,5832628
GRC,2021-09-11,11696468,6259470,5845008
GRC,2021-09-12,11697197,6260044,5845265
GRC,2021-09-13,11728334,6281590,5857688
GRC,2021-09-14,11757399,6300466,5870484
GRC,2021-09-15,11789457,6319108,5886915
GRC,2021-09-16,11817112,6333640,5902443
GRC,2021-09-17,11848069,6349134,5920231
GRC,2021-09-18,11879410,6362673,5939715
GRC,2021-09-19,11880179,6363115,5940145
GRC,2021-09-20,11909198,6374615,5959272
GRC,2021-09-21,11934359,6384199,5976351
GRC,2021-09-22,11960582,6393241,5995116
GRC,2021-09-23,11983436,6400707,6011940
GRC,2021-09-24,12011414,6409527,6032446
GRC,2021-09-25,12041227,6417065,6055656
GRC,2021-09-26,12041797,6417215,6056118
GRC,2021-09-27,12066901,6425139,6074372
GRD,2021-04-03,10373,10371,2
GRD,2021-04-08,10717,10712,5
GRD,2021-04-09,10878,10858,20
GRD,2021-04-11,10911,10891,20
GRD,2021-04-16,11497,11388,109
GRD,2021-04-19,11731,11537,194
GRD,2021-04-22,12764,11779,985
GRD,2021-04-23,13458,12121,1337
GRD,2021-04-27,14550,12445,2105
GRD,2021-04-29,15397,12666,2731
GRD,2021-05-06,17000,13000,4000
GRD,2021-05-11,19519,13744,5775
GRD,2021-05-21,23553,16334,7219
GRD,2021-05-28,25544,17344,8200
GRD,2021-06-04,26975,17970,9005
GRD,2021-06-11,27929,18415,9514
GRD,2021-06-18,29157,19024,10133
GRD,2021-06-25,31494,19521,11973
GRD,2021-07-02,34331,20023,14308
GRD,2021-07-09,35072,20292,14780
GRD,2021-07-16,35756,20626,15130
GRD,2021-07-23,36524,21014,15510
GRD,2021-07-30,37689,21453,16236
GRD,2021-08-06,38233,21625,16608
GRD,2021-08-09,38872,21859,17013
GRD,2021-08-13,39121,21963,17158
GRD,2021-08-20,40075,22307,17768
GRD,2021-08-27,42484,23965,18519
GRD,2021-09-03,45460,26088,19372
GRD,2021-09-10,48140,28511,19629
GRD,2021-09-17,51610,30783,20827
GRD,2021-09-24,55663,33132,22531
GTM,2021-03-27,93601,93231,370
GTM,2021-03-28,94272,93902,370
GTM,2021-03-29,98920,98402,518
GTM,2021-03-30,104919,103959,960
GTM,2021-03-31,108165,106973,1192
GTM,2021-04-01,110438,109246,1192
GTM,2021-04-02,112751,111559,1192
GTM,2021-04-03,114511,113319,1192
GTM,2021-04-04,116221,115029,1192
GTM,2021-04-05,119558,118325,1233
GTM,2021-04-06,123473,121848,1625
GTM,2021-04-07,127945,126320,1625
GTM,2021-04-08,132611,130985,1626
GTM,2021-04-09,137716,136077,1639
GTM,2021-04-10,139010,137371,1639
GTM,2021-04-11,139490,137851,1639
GTM,2021-04-12,143488,141766,1722
GTM,2021-04-13,147614,145795,1819
GTM,2021-04-14,150898,149078,1820
GTM,2021-04-15,154556,152733,1823
GTM,2021-04-16,157745,155919,1826
GTM,2021-04-17,157799,155973,1826
GTM,2021-04-18,157800,155974,1826
GTM,2021-04-19,158918,157092,1826
GTM,2021-04-20,160370,158543,1827
GTM,2021-04-21,162110,160282,1828
GTM,2021-04-22,163438,161608,1830
GTM,2021-04-23,165271,163431,1840
GTM,2021-04-26,166209,164368,1841
GTM,2021-04-27,167447,165549,1898
GTM,2021-04-28,168367,166469,1898
GTM,2021-04-29,170109,168211,1898
GTM,2021-04-30,170833,168935,1898
GTM,2021-05-01,171267,169369,1898
GTM,2021-05-02,171695,169797,1898
GTM,2021-05-03,172490,170591,1899
GTM,2021-05-04,176102,174152,1950
GTM,2021-05-05,182332,180072,2260
GTM,2021-05-06,191128,188671,2457
GTM,2021-05-07,204328,201836,2492
GTM,2021-05-08,206951,204459,2492
GTM,2021-05-10,217348,214830,2518
GTM,2021-05-11,232949,230431,2518
GTM,2021-05-12,245772,243251,2521
GTM,2021-05-13,259768,257247,2521
GTM,2021-05-14,274434,271912,2522
GTM,2021-05-15,276843,274321,2522
GTM,2021-05-16,279902,277380,2522
GTM,2021-05-17,293643,291108,2535
GTM,2021-05-18,308299,305764,2535
GTM,2021-05-19,323720,321185,2535
GTM,2021-05-20,337356,334821,2535
GTM,2021-05-21,350418,347883,2535
GTM,2021-05-22,352111,349576,2535
GTM,2021-05-23,352941,350406,2535
GTM,2021-05-24,363400,360865,2535
GTM,2021-05-25,409532,374708,34824
GTM,2021-05-26,429959,385620,44339
GTM,2021-05-27,452100,397545,54555
GTM,2021-05-28,478753,414035,64718
GTM,2021-05-29,485004,418060,66944
GTM,2021-05-30,488129,419903,68226
GTM,2021-05-31,514240,436067,78173
GTM,2021-06-01,540944,452036,88908
GTM,2021-06-02,561976,464587,97389
GTM,2021-06-03,580186,476769,103417
GTM,2021-06-04,594780,485681,109099
GTM,2021-06-05,595590,486162,109428
GTM,2021-06-06,596858,486822,110036
GTM,2021-06-07,607689,492410,115279
GTM,2021-06-08,620011,499403,120608
GTM,2021-06-09,632992,507540,125452
GTM,2021-06-10,647339,517630,129709
GTM,2021-06-11,661648,528318,133330
GTM,2021-06-12,664722,531121,133601
GTM,2021-06-13,667044,533175,133869
GTM,2021-06-14,683752,547657,136095
GTM,2021-06-15,712099,573680,138419
GTM,2021-06-16,745323,604173,141150
GTM,2021-06-17,775390,631298,144092
GTM,2021-06-18,805585,658434,147151
GTM,2021-06-19,808754,661474,147280
GTM,2021-06-20,813278,665871,147407
GTM,2021-06-21,836639,686920,149719
GTM,2021-06-22,859739,707948,151791
GTM,2021-06-23,880570,727397,153173
GTM,2021-06-24,900370,745182,155188
GTM,2021-06-25,918047,760474,157573
GTM,2021-06-26,920215,762497,157718
GTM,2021-06-27,922560,764745,157815
GTM,2021-06-28,925387,767392,157995
GTM,2021-06-29,938005,778519,159486
GTM,2021-06-30,948878,788440,160438
GTM,2021-07-01,957886,796497,161389
GTM,2021-07-03,968734,805372,163362
GTM,2021-07-04,970183,806729,163454
GTM,2021-07-05,980255,813743,166512
GTM,2021-07-06,992483,822074,170409
GTM,2021-07-07,1002959,827180,175779
GTM,2021-07-08,1014644,833152,181492
GTM,2021-07-09,1028399,840367,188032
GTM,2021-07-11,1034310,844228,190082
GTM,2021-07-12,1051395,852968,198427
GTM,2021-07-13,1092916,878966,213950
GTM,2021-07-14,1146477,917645,228832
GTM,2021-07-15,1202164,960345,241819
GTM,2021-07-16,1259164,1004437,254727
GTM,2021-07-17,1274825,1017540,257285
GTM,2021-07-18,1288797,1030094,258703
GTM,2021-07-20,1396843,1118717,278126
GTM,2021-07-21,1462767,1176331,286436
GTM,2021-07-22,1531709,1238799,292910
GTM,2021-07-23,1664494,1363387,301107
GTM,2021-07-24,1700692,1398128,302564
GTM,2021-07-25,1726905,1423602,303303
GTM,2021-07-26,1798598,1489259,309339
GTM,2021-07-27,1877250,1561791,315459
GTM,2021-07-28,1950167,1628458,321709
GTM,2021-07-29,2028885,1701925,326960
GTM,2021-07-30,2108172,1774324,333848
GTM,2021-07-31,2160074,1824440,335634
GTM,2021-08-01,2208301,1870179,338122
GTM,2021-08-02,2285975,1939952,346023
GTM,2021-08-03,2376520,2025946,350574
GTM,2021-08-04,2475160,2119064,356096
GTM,2021-08-05,2557374,2195910,361464
GTM,2021-08-06,2631804,2261229,370575
GTM,2021-08-07,2673011,2299761,373250
GTM,2021-08-08,2698865,2323055,375810
GTM,2021-08-09,2777441,2389325,388116
GTM,2021-08-10,2867290,2462592,404698
GTM,2021-08-12,3066401,2597559,468842
GTM,2021-08-13,3177622,2663369,514253
GTM,2021-08-14,3222455,2694803,527652
GTM,2021-08-15,3249244,2713722,535522
GTM,2021-08-16,3315819,2748064,567755
GTM,2021-08-17,3423977,2809079,614898
GTM,2021-08-18,3528413,2859182,669231
GTM,2021-08-19,3635762,2906652,729110
GTM,2021-08-20,3747055,2952076,794979
GTM,2021-08-21,3790899,2977295,813604
GTM,2021-08-22,3824281,2997560,826721
GTM,2021-08-23,3919668,3040716,878952
GTM,2021-08-24,4027957,3095055,932902
GTM,2021-08-25,4124813,3142517,982296
GTM,2021-08-26,4224046,3187866,1036180
GTM,2021-08-27,4332914,3232000,1100914
GTM,2021-08-28,4383318,3257037,1126281
GTM,2021-08-29,4416495,3273717,1142778
GTM,2021-08-30,4508175,3310257,1197918
GTM,2021-08-31,4607145,3352959,1254186
GTM,2021-09-01,4699503,3389993,1309510
GTM,2021-09-02,4786631,3424395,1362236
GTM,2021-09-03,4859452,3450238,1409214
GTM,2021-09-04,4905431,3469812,1435619
GTM,2021-09-05,4937573,3485247,1452326
GTM,2021-09-09,5334183,3655878,1678305
GTM,2021-09-10,5455282,3712647,1742635
GTM,2021-09-11,5524648,3754114,1770534
GTM,2021-09-12,5589348,3804269,1785079
GTM,2021-09-13,5700915,3867349,1833566
GTM,2021-09-14,5812857,3931445,1881412
GTM,2021-09-15,5862778,3963266,1899512
GTM,2021-09-16,5964194,4017554,1946640
GTM,2021-09-17,6070294,4073891,1996403
GTM,2021-09-18,6118069,4098782,2019287
GTM,2021-09-19,6148726,4116940,2031786
GTM,2021-09-20,6243535,4167136,2076399
GTM,2021-09-21,6335998,4215713,2120285
GTM,2021-09-22,6424045,4260633,2163412
GTM,2021-09-23,6511719,4303946,2207773
GTM,2021-09-24,6607982,4348674,2259308
GTM,2021-09-25,6653056,4369671,2283385
GTM,2021-09-26,6682813,4383577,2299236
GIN,2021-03-31,62645,59993,2652
GIN,2021-04-07,82135,72576,9559
GIN,2021-04-15,106024,80992,25032
GIN,2021-04-16,109296,81429,27867
GIN,2021-04-19,112506,82738,29768
GIN,2021-04-20,114297,83035,31262
GIN,2021-04-21,116113,83324,32789
GIN,2021-04-22,124501,87288,37213
GIN,2021-04-24,129345,89827,39518
GIN,2021-04-25,129424,89874,39550
GIN,2021-04-26,132340,91038,41302
GIN,2021-04-27,135454,91696,43758
GIN,2021-04-28,138610,93182,45428
GIN,2021-04-29,141294,94417,46877
GIN,2021-04-30,143534,95312,48222
GIN,2021-05-03,145763,95911,49852
GIN,2021-05-04,147216,96670,50546
GIN,2021-05-05,150799,97511,53288
GIN,2021-05-06,169529,114620,54909
GIN,2021-05-07,173623,116436,57187
GIN,2021-05-11,202784,143098,59686
GIN,2021-05-12,204717,143908,60809
GIN,2021-05-17,224773,157907,66866
GIN,2021-05-19,234856,162714,72142
GIN,2021-05-20,236717,164102,72615
GIN,2021-05-23,261378,184220,77158
GIN,2021-05-24,273924,194721,79203
GIN,2021-05-25,285924,206331,79593
GIN,2021-05-26,302356,218711,83645
GIN,2021-05-29,339177,252098,87079
GIN,2021-05-31,352700,264950,87750
GIN,2021-06-02,365261,274699,90562
GIN,2021-06-03,369859,279179,90680
GIN,2021-06-07,375664,282758,92906
GIN,2021-06-08,384974,289337,95637
GIN,2021-06-10,401551,303926,97625
GIN,2021-06-11,403274,304716,98558
GIN,2021-06-15,441446,331202,110244
GIN,2021-06-17,452651,336515,116136
GIN,2021-06-21,474743,348418,126325
GIN,2021-06-22,524765,380946,143819
GIN,2021-06-23,531142,382506,148636
GIN,2021-06-24,532568,383117,149451
GIN,2021-06-27,540698,384243,156455
GIN,2021-06-28,543078,384911,158167
GIN,2021-06-29,570658,400834,169824
GIN,2021-06-30,572855,401425,171430
GIN,2021-07-03,578437,404589,173848
GIN,2021-07-04,707349,469202,238147
GIN,2021-07-05,720864,472402,248462
GIN,2021-07-07,734918,476080,258838
GIN,2021-07-12,770688,495282,275406
GIN,2021-07-13,776188,497289,278899
GIN,2021-07-14,780522,499792,280730
GIN,2021-07-16,784171,502127,282044
GIN,2021-07-18,785059,502677,282382
GIN,2021-07-25,799884,513637,286247
GIN,2021-07-27,804122,516973,287149
GIN,2021-07-28,805440,518105,287335
GIN,2021-07-30,899257,561121,338136
GIN,2021-08-01,904845,565283,339562
GIN,2021-08-06,918687,577448,341239
GIN,2021-08-08,926200,583813,342387
GIN,2021-08-09,933015,590168,342847
GIN,2021-08-10,938537,595289,343248
GIN,2021-08-11,946953,603299,343654
GIN,2021-08-12,952891,608828,344063
GIN,2021-08-15,959948,615326,344622
GIN,2021-08-16,962565,617629,344936
GIN,2021-08-17,970933,625166,345767
GIN,2021-08-18,980005,633289,346716
GIN,2021-08-19,1035529,682526,353003
GIN,2021-08-22,1057085,700905,356180
GIN,2021-08-23,1063674,706197,357477
GIN,2021-08-25,1091909,729160,362749
GIN,2021-08-29,1129887,760222,369665
GIN,2021-08-30,1199686,810215,389471
GIN,2021-08-31,1223951,831183,392768
GIN,2021-09-03,1251226,854205,397021
GIN,2021-09-06,1286157,884320,401837
GIN,2021-09-08,1313386,903121,410265
GIN,2021-09-09,1333682,917762,415920
